business_used_car_id,created_at,deleted_at,modified_at,description,car_transmission_kind,company_service_type,color,distance,fuel,image_src,model_option,model_year,name,passengers,member_id
866,2021-02-02 07:52:53,2021-06-03 18:33:47,2021-04-02 22:49:49,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.

Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.

Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",STICK,DIRECTTRADE,Violet,32,DIESEL,http://dummyimage.com/233x116.png/dddddd/000000,odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus,2004,Regal,5,618
867,2021-07-28 00:10:01,2021-07-12 00:19:01,2021-02-27 19:10:03,"Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.

Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.

Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",STICK,SALE,Orange,27,GAS,http://dummyimage.com/144x207.png/ff4444/ffffff,volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis,1999,CLK-Class,6,711
868,2021-03-16 14:31:11,2021-07-20 11:29:06,2021-01-31 00:26:45,"Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.

Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",AUTOMATIC,CHANGE,Green,86,DIESEL,http://dummyimage.com/121x282.png/5fa2dd/ffffff,luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a,2011,MDX,9,49
869,2021-05-06 11:13:29,2021-08-19 10:13:31,2021-08-27 21:54:50,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.

Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.",AUTOMATIC,DIRECTTRADE,Yellow,26,DIESEL,http://dummyimage.com/198x187.png/5fa2dd/ffffff,nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor,2009,Colorado,9,681
870,2021-06-28 00:14:50,2021-01-27 01:46:03,2021-02-06 09:57:16,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.

Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.

Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",STICK,CHANGE,Crimson,78,GAS,http://dummyimage.com/128x361.png/ff4444/ffffff,varius ut blandit non interdum in ante vestibulum ante ipsum,1997,Trans Sport,7,485
871,2021-04-04 12:18:07,2021-05-08 03:21:34,2021-03-17 16:51:36,"Phasellus in felis. Donec semper sapien a libero. Nam dui.

Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.

Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.",STICK,CHANGE,Red,14,GAS,http://dummyimage.com/124x305.png/cc0000/ffffff,adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis,1992,Sundance,8,793
872,2021-07-04 01:40:00,2021-06-07 08:05:37,2021-01-06 17:40:16,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.

Phasellus in felis. Donec semper sapien a libero. Nam dui.",STICK,DIRECTTRADE,Red,37,DIESEL,http://dummyimage.com/111x263.png/dddddd/000000,non sodales sed tincidunt eu felis fusce posuere felis sed lacus,1996,Eclipse,4,273
873,2021-07-07 02:29:46,2021-04-06 16:01:09,2021-03-14 06:48:20,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",STICK,DIRECTTRADE,Teal,5,GAS,http://dummyimage.com/202x218.png/cc0000/ffffff,orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet,1999,Sportage,1,129
874,2021-02-26 13:28:48,2021-05-15 07:51:58,2021-03-06 13:42:12,"Phasellus in felis. Donec semper sapien a libero. Nam dui.

Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.

Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.",AUTOMATIC,SALE,Crimson,74,DIESEL,http://dummyimage.com/150x209.png/dddddd/000000,turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris,1997,Camry,6,757
875,2021-06-18 02:50:41,2021-01-29 11:44:15,2021-06-19 07:34:19,"Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.

Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",STICK,SALE,Puce,81,GASOLINE,http://dummyimage.com/173x177.png/5fa2dd/ffffff,eleifend quam a odio in hac habitasse platea dictumst maecenas,2011,Boxster,10,125
876,2021-03-22 23:08:23,2021-05-04 13:33:51,2021-05-18 10:31:23,"Fusce consequat. Nulla nisl. Nunc nisl.

Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",AUTOMATIC,SALE,Mauv,5,GASOLINE,http://dummyimage.com/197x261.png/dddddd/000000,pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae,1977,Caprice,10,928
877,2021-07-20 11:15:37,2021-08-08 12:35:28,2021-02-25 19:06:21,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",AUTOMATIC,CHANGE,Purple,17,GAS,http://dummyimage.com/129x126.png/5fa2dd/ffffff,amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla,1996,Truck,8,470
878,2021-06-22 23:25:04,2021-04-16 10:11:14,2021-08-03 22:03:09,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",AUTOMATIC,CHANGE,Mauv,36,GASOLINE,http://dummyimage.com/123x176.png/dddddd/000000,lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id,2006,Outback,3,168
879,2021-07-21 18:08:09,2021-04-18 16:20:46,2021-05-13 21:03:41,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",AUTOMATIC,DIRECTTRADE,Crimson,24,GAS,http://dummyimage.com/159x165.png/cc0000/ffffff,duis bibendum morbi non quam nec dui luctus rutrum nulla,2002,Tribute,5,649
880,2021-07-15 04:06:47,2021-03-17 10:31:30,2021-05-24 17:52:17,"Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.

Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",STICK,SALE,Mauv,39,GASOLINE,http://dummyimage.com/207x111.png/dddddd/000000,semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam,2010,LX,9,741
881,2021-02-18 20:16:15,2021-05-24 05:56:42,2021-07-30 17:15:44,"Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.

Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.

Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.",AUTOMATIC,DIRECTTRADE,Turquoise,39,GAS,http://dummyimage.com/171x258.png/ff4444/ffffff,ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam,1998,Tercel,7,477
882,2021-05-05 05:40:22,2021-08-07 16:05:46,2021-05-01 06:34:34,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",AUTOMATIC,DIRECTTRADE,Purple,21,GASOLINE,http://dummyimage.com/233x384.png/ff4444/ffffff,scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede,2007,DB9,7,795
883,2021-04-20 15:04:29,2021-09-15 12:57:55,2021-01-29 07:40:03,"Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.

In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",STICK,DIRECTTRADE,Mauv,4,GAS,http://dummyimage.com/149x301.png/ff4444/ffffff,vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus,2009,SLK55 AMG,4,652
884,2021-04-16 07:50:14,2021-08-28 10:09:13,2021-09-22 00:03:33,"Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.

Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.",STICK,DIRECTTRADE,Turquoise,38,GAS,http://dummyimage.com/100x174.png/5fa2dd/ffffff,dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium,2009,Continental,2,475
885,2021-06-25 09:30:12,2021-04-26 19:37:37,2021-04-01 09:07:19,"Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.

Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.

Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",STICK,CHANGE,Mauv,61,DIESEL,http://dummyimage.com/100x285.png/cc0000/ffffff,ante vivamus tortor duis mattis egestas metus aenean fermentum donec,2007,Mountaineer,8,623
886,2021-03-03 22:03:45,2021-07-02 22:23:05,2021-03-06 09:36:49,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.

Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.",AUTOMATIC,DIRECTTRADE,Maroon,73,DIESEL,http://dummyimage.com/147x192.png/5fa2dd/ffffff,ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id,2011,A5,6,531
887,2021-03-08 21:55:01,2021-06-03 17:10:54,2021-04-24 22:22:29,Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.,STICK,CHANGE,Indigo,12,GASOLINE,http://dummyimage.com/168x314.png/ff4444/ffffff,duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh,2012,Avenger,3,908
888,2021-04-01 18:11:13,2021-08-02 05:00:22,2021-02-12 05:21:31,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.

Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.

Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",AUTOMATIC,DIRECTTRADE,Aquamarine,78,GAS,http://dummyimage.com/145x147.png/5fa2dd/ffffff,amet cursus id turpis integer aliquet massa id lobortis convallis tortor,2012,Outlander,10,253
889,2021-07-14 02:22:33,2021-09-01 09:29:47,2021-09-04 18:00:50,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.

Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.",AUTOMATIC,DIRECTTRADE,Pink,8,GASOLINE,http://dummyimage.com/236x111.png/cc0000/ffffff,purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum,1992,Econoline E150,10,429
890,2021-01-17 17:41:09,2021-04-22 18:24:51,2021-07-12 04:32:10,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.

Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.

In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",STICK,DIRECTTRADE,Orange,78,GASOLINE,http://dummyimage.com/211x349.png/cc0000/ffffff,proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem,2003,Aztek,10,698
891,2021-05-15 23:51:13,2021-04-22 13:22:08,2021-05-07 04:13:45,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,AUTOMATIC,CHANGE,Purple,92,GAS,http://dummyimage.com/117x175.png/5fa2dd/ffffff,primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis,1993,Concorde,2,321
892,2021-05-26 02:54:50,2021-04-19 21:52:09,2021-05-09 14:33:04,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.

Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.

In congue. Etiam justo. Etiam pretium iaculis justo.",STICK,CHANGE,Khaki,86,GAS,http://dummyimage.com/215x235.png/ff4444/ffffff,in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque,2012,MKS,3,524
893,2021-02-23 23:00:40,2021-07-15 15:00:03,2021-08-22 19:26:27,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.

Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.

Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.",AUTOMATIC,DIRECTTRADE,Blue,53,GASOLINE,http://dummyimage.com/160x235.png/cc0000/ffffff,commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor,2004,Ram 2500,2,121
894,2021-02-24 20:34:05,2021-08-16 20:01:28,2021-06-30 09:54:37,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.

Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.",STICK,SALE,Violet,26,DIESEL,http://dummyimage.com/136x137.png/ff4444/ffffff,id turpis integer aliquet massa id lobortis convallis tortor risus dapibus,1985,Riviera,7,629
895,2021-05-24 13:26:00,2021-07-25 12:38:43,2021-06-18 21:23:02,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.

Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.",STICK,DIRECTTRADE,Green,87,DIESEL,http://dummyimage.com/191x100.png/ff4444/ffffff,nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis,2007,Murciélago,3,338
896,2021-04-26 07:31:22,2021-02-25 09:58:34,2021-02-10 17:28:53,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",STICK,SALE,Maroon,90,DIESEL,http://dummyimage.com/229x361.png/cc0000/ffffff,odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet,2000,M5,9,545
897,2021-09-20 03:13:33,2021-05-24 19:16:42,2021-05-07 05:04:51,"Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.

Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",AUTOMATIC,DIRECTTRADE,Aquamarine,75,GASOLINE,http://dummyimage.com/184x364.png/dddddd/000000,pretium quis lectus suspendisse potenti in eleifend quam a odio in,2011,G,3,31
898,2021-05-30 12:17:42,2021-09-07 10:03:05,2021-04-21 12:03:51,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.

Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.

Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",STICK,CHANGE,Pink,18,GASOLINE,http://dummyimage.com/227x323.png/cc0000/ffffff,semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac,1993,Pajero,2,855
899,2021-03-10 06:46:06,2021-09-09 09:56:11,2021-07-12 02:32:17,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.

Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.

Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",AUTOMATIC,CHANGE,Orange,29,DIESEL,http://dummyimage.com/230x185.png/dddddd/000000,amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere,2012,Escalade EXT,5,283
900,2021-01-27 14:47:09,2021-05-01 14:56:49,2021-01-04 08:36:28,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.

Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",STICK,SALE,Turquoise,99,DIESEL,http://dummyimage.com/122x278.png/5fa2dd/ffffff,justo lacinia eget tincidunt eget tempus vel pede morbi porttitor,2009,612 Scaglietti,3,811
901,2021-08-10 17:59:43,2021-01-17 22:16:18,2021-02-18 21:53:33,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.

Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.

Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",AUTOMATIC,CHANGE,Crimson,65,GAS,http://dummyimage.com/128x199.png/cc0000/ffffff,luctus rutrum nulla tellus in sagittis dui vel nisl duis,2007,tC,8,985
