company_car_id,created_at,deleted_at,modified_at,car_transmission_kind,color,distance,fuel,image_src,model_option,model_year,name,passengers,admin_id
846,2021-04-08 22:23:54,2021-09-23 09:14:27,2021-06-17 10:06:14,STICK,Aquamarine,89,DIESEL,http://dummyimage.com/228x359.png/ff4444/ffffff,porttitor lacus at turpis donec posuere metus vitae ipsum aliquam,2003,Protege,5,938
847,2021-04-28 08:34:58,2021-08-15 21:04:33,2021-03-19 07:06:39,AUTOMATIC,Purple,6,DIESEL,http://dummyimage.com/209x197.png/cc0000/ffffff,ligula sit amet eleifend pede libero quis orci nullam molestie nibh,2007,Torrent,10,548
848,2021-07-06 02:58:16,2021-08-12 09:17:59,2021-01-15 19:24:08,STICK,Orange,13,DIESEL,http://dummyimage.com/116x281.png/dddddd/000000,sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut,2007,Freestar,9,537
849,2021-01-18 15:24:56,2021-03-09 08:48:46,2021-08-26 10:20:55,AUTOMATIC,Turquoise,49,GAS,http://dummyimage.com/201x139.png/ff4444/ffffff,amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in,2005,Sable,8,654
850,2021-06-04 03:01:12,2021-08-19 18:21:40,2021-05-07 18:58:37,STICK,Aquamarine,68,GASOLINE,http://dummyimage.com/187x344.png/ff4444/ffffff,quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis,2008,Viper,1,519
851,2021-09-02 05:49:45,2021-05-20 21:13:03,2021-08-13 23:17:02,STICK,Khaki,18,GASOLINE,http://dummyimage.com/176x302.png/dddddd/000000,eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in,1988,Town Car,1,724
852,2021-08-06 07:49:06,2021-07-28 05:36:24,2021-05-14 10:09:42,STICK,Green,80,DIESEL,http://dummyimage.com/147x208.png/dddddd/000000,aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec,1987,W201,4,436
853,2021-05-22 07:15:42,2021-06-08 01:29:08,2021-07-18 18:29:09,AUTOMATIC,Green,48,DIESEL,http://dummyimage.com/222x398.png/cc0000/ffffff,posuere felis sed lacus morbi sem mauris laoreet ut rhoncus,2002,Cougar,10,636
854,2021-03-20 20:33:31,2021-02-28 07:12:34,2021-04-11 14:38:18,STICK,Red,47,GAS,http://dummyimage.com/118x381.png/5fa2dd/ffffff,vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris,2002,Thunderbird,2,820
855,2021-03-03 13:48:04,2021-06-27 06:29:20,2021-03-31 21:04:06,STICK,Aquamarine,36,GASOLINE,http://dummyimage.com/100x161.png/dddddd/000000,ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis,1996,Galant,9,892
856,2021-04-17 12:44:17,2021-01-13 08:14:32,2021-03-24 10:28:08,AUTOMATIC,Red,48,DIESEL,http://dummyimage.com/181x122.png/5fa2dd/ffffff,luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien,2000,Esprit,8,223
857,2021-09-21 06:13:19,2021-03-14 13:00:48,2021-03-12 01:58:08,AUTOMATIC,Violet,64,GASOLINE,http://dummyimage.com/106x320.png/ff4444/ffffff,ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci,2003,Viper,1,612
858,2021-08-14 22:16:20,2021-08-21 12:52:25,2021-06-28 14:59:04,STICK,Maroon,86,GASOLINE,http://dummyimage.com/220x274.png/cc0000/ffffff,elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus,1993,Rodeo,6,564
859,2021-02-07 04:35:07,2021-03-10 12:11:37,2021-06-13 00:18:45,STICK,Khaki,28,GAS,http://dummyimage.com/137x108.png/5fa2dd/ffffff,orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio,1995,E-Class,10,528
860,2021-03-15 02:39:11,2021-01-31 18:48:46,2021-04-17 02:18:07,AUTOMATIC,Crimson,8,GASOLINE,http://dummyimage.com/165x351.png/dddddd/000000,rutrum neque aenean auctor gravida sem praesent id massa id,1992,3500 Club Coupe,7,660
861,2021-08-14 11:56:14,2021-01-12 11:22:34,2021-03-11 04:08:58,STICK,Crimson,22,GASOLINE,http://dummyimage.com/167x116.png/5fa2dd/ffffff,purus phasellus in felis donec semper sapien a libero nam dui proin,2010,Navigator L,3,533
862,2021-09-01 16:36:31,2021-06-18 08:28:28,2021-03-25 12:15:10,STICK,Red,59,GASOLINE,http://dummyimage.com/128x118.png/5fa2dd/ffffff,turpis donec posuere metus vitae ipsum aliquam non mauris morbi,2005,Endeavor,2,16
863,2021-05-23 03:21:33,2021-09-15 10:33:30,2021-01-14 23:16:31,AUTOMATIC,Red,94,DIESEL,http://dummyimage.com/248x167.png/dddddd/000000,convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia,1990,Cougar,1,86
864,2021-09-08 02:18:05,2021-05-23 03:23:48,2021-06-24 20:39:19,STICK,Purple,95,DIESEL,http://dummyimage.com/132x257.png/cc0000/ffffff,dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris,2007,Maxima,9,274
865,2021-07-15 05:03:27,2021-05-16 15:18:13,2021-08-13 13:19:10,STICK,Yellow,25,DIESEL,http://dummyimage.com/117x150.png/cc0000/ffffff,ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla,2011,Kizashi,5,410
866,2021-04-24 21:02:21,2021-07-31 13:55:01,2021-01-26 07:38:09,AUTOMATIC,Turquoise,31,DIESEL,http://dummyimage.com/168x102.png/ff4444/ffffff,quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut,2006,S2000,5,205
867,2021-01-27 04:57:14,2021-06-29 05:20:06,2021-05-12 20:59:02,AUTOMATIC,Aquamarine,96,GASOLINE,http://dummyimage.com/163x370.png/5fa2dd/ffffff,mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum,1992,Scoupe,4,995
868,2021-05-23 16:17:13,2021-03-26 14:48:27,2021-04-24 00:10:26,AUTOMATIC,Fuscia,3,GAS,http://dummyimage.com/241x153.png/5fa2dd/ffffff,donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia,1999,88,9,227
869,2021-06-08 03:24:21,2021-04-02 08:08:29,2021-03-30 07:01:12,STICK,Aquamarine,99,DIESEL,http://dummyimage.com/206x341.png/cc0000/ffffff,nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh,1993,Summit,7,973
870,2021-02-20 21:20:43,2021-02-28 14:03:57,2021-06-15 08:03:56,STICK,Puce,11,GASOLINE,http://dummyimage.com/230x235.png/dddddd/000000,nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue,1997,900,5,595
871,2021-03-15 09:30:43,2021-06-14 20:35:16,2021-06-21 17:55:32,AUTOMATIC,Fuscia,42,DIESEL,http://dummyimage.com/214x294.png/cc0000/ffffff,orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus,2006,Express 3500,9,498
872,2021-05-28 03:11:36,2021-03-04 02:38:17,2021-06-29 23:26:34,AUTOMATIC,Red,1,GAS,http://dummyimage.com/107x176.png/dddddd/000000,metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna,2001,Accord,9,608
873,2021-03-18 15:34:32,2021-05-18 02:46:19,2021-07-02 07:26:38,STICK,Puce,41,DIESEL,http://dummyimage.com/162x368.png/5fa2dd/ffffff,ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit,2011,Corvette,7,778
874,2021-08-17 22:45:25,2021-01-15 13:34:28,2021-02-09 05:25:28,STICK,Goldenrod,2,GASOLINE,http://dummyimage.com/208x158.png/ff4444/ffffff,parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida,2005,Aviator,10,562
875,2021-07-16 01:11:57,2021-06-14 18:05:35,2021-07-04 04:40:47,AUTOMATIC,Indigo,15,GASOLINE,http://dummyimage.com/174x175.png/5fa2dd/ffffff,at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium,2003,F150,6,931
876,2021-03-13 13:38:45,2021-05-21 08:26:59,2021-09-11 15:41:55,AUTOMATIC,Khaki,79,GASOLINE,http://dummyimage.com/157x220.png/5fa2dd/ffffff,morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id,2008,Rondo,3,380
877,2021-06-14 03:15:20,2021-08-09 06:34:30,2021-05-09 17:47:46,AUTOMATIC,Goldenrod,91,GAS,http://dummyimage.com/109x160.png/ff4444/ffffff,ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices,2007,MKZ,7,728
878,2021-03-23 00:36:11,2021-07-18 22:04:39,2021-08-08 22:10:05,AUTOMATIC,Aquamarine,41,GAS,http://dummyimage.com/143x154.png/ff4444/ffffff,erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac,2008,SLK-Class,7,812
879,2021-08-17 07:28:50,2021-08-25 04:30:21,2021-08-16 22:54:18,AUTOMATIC,Red,64,GAS,http://dummyimage.com/205x188.png/dddddd/000000,in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum,2005,E250,10,43
880,2021-03-28 04:20:02,2021-04-06 15:36:35,2021-02-10 15:56:12,AUTOMATIC,Aquamarine,65,DIESEL,http://dummyimage.com/195x331.png/ff4444/ffffff,magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis,1998,Express 1500,6,301
881,2021-05-03 13:05:20,2021-04-17 09:21:45,2021-09-14 16:42:42,STICK,Maroon,73,GASOLINE,http://dummyimage.com/179x144.png/cc0000/ffffff,potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut,1993,Protege,10,58
882,2021-03-15 01:41:33,2021-03-07 16:10:10,2021-07-02 15:48:19,AUTOMATIC,Pink,66,GAS,http://dummyimage.com/250x159.png/dddddd/000000,aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend,1998,Legacy,8,856
883,2021-02-24 23:55:49,2021-02-26 14:15:54,2021-02-27 13:14:57,AUTOMATIC,Goldenrod,63,GAS,http://dummyimage.com/135x310.png/dddddd/000000,quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus,1997,QX,7,796
884,2021-01-29 10:53:18,2021-07-12 08:38:58,2021-05-22 21:09:07,AUTOMATIC,Orange,66,GAS,http://dummyimage.com/110x143.png/ff4444/ffffff,proin at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut,2008,Viper,2,898
885,2021-01-25 06:22:10,2021-07-18 18:45:04,2021-03-01 11:03:01,AUTOMATIC,Aquamarine,73,DIESEL,http://dummyimage.com/203x244.png/5fa2dd/ffffff,ut nunc vestibulum ante ipsum primis in faucibus orci luctus et,1993,8 Series,4,17
886,2021-04-25 21:12:15,2021-09-05 06:33:10,2021-02-02 08:05:59,AUTOMATIC,Crimson,5,DIESEL,http://dummyimage.com/167x118.png/5fa2dd/ffffff,eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum,1992,Cherokee,3,673
887,2021-05-08 16:00:03,2021-04-29 13:29:04,2021-03-10 12:25:25,STICK,Indigo,26,GASOLINE,http://dummyimage.com/153x168.png/dddddd/000000,accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam,1995,Metro,5,38
888,2021-08-28 14:26:38,2021-01-29 09:33:35,2021-05-12 00:34:19,STICK,Indigo,85,GASOLINE,http://dummyimage.com/111x359.png/dddddd/000000,in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin,1995,Caprice,10,81
889,2021-03-16 09:12:00,2021-02-02 16:31:29,2021-06-12 06:28:22,AUTOMATIC,Puce,53,GAS,http://dummyimage.com/209x187.png/ff4444/ffffff,duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id,1994,DeVille,6,468
890,2021-04-04 17:14:18,2021-05-05 17:53:52,2021-08-03 06:04:26,AUTOMATIC,Fuscia,79,GAS,http://dummyimage.com/104x246.png/dddddd/000000,ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae,2002,Express 1500,5,86
891,2021-04-29 22:57:56,2021-02-12 05:36:51,2021-01-09 20:46:21,STICK,Green,37,GAS,http://dummyimage.com/207x138.png/dddddd/000000,urna ut tellus nulla ut erat id mauris vulputate elementum,1992,Tercel,5,665
892,2021-06-23 03:15:28,2021-06-03 09:47:33,2021-04-05 03:39:02,AUTOMATIC,Violet,1,GASOLINE,http://dummyimage.com/124x149.png/cc0000/ffffff,aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci,2004,Savana 3500,9,549
893,2021-09-15 00:15:12,2021-05-10 09:54:37,2021-05-15 01:37:44,AUTOMATIC,Teal,14,DIESEL,http://dummyimage.com/103x139.png/cc0000/ffffff,fermentum justo nec condimentum neque sapien placerat ante nulla justo,2004,Pacifica,5,690
894,2021-09-20 06:54:34,2021-08-22 15:26:10,2021-05-17 04:34:50,AUTOMATIC,Purple,59,DIESEL,http://dummyimage.com/120x243.png/5fa2dd/ffffff,faucibus orci luctus et ultrices posuere cubilia curae duis faucibus,1994,Grand Am,6,898
895,2021-01-03 06:29:19,2021-08-29 18:00:28,2021-01-20 21:44:26,STICK,Puce,34,GASOLINE,http://dummyimage.com/198x344.png/5fa2dd/ffffff,pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus,2003,F250,4,556
896,2021-07-04 12:18:25,2021-02-04 07:08:55,2021-03-09 22:51:06,STICK,Purple,17,DIESEL,http://dummyimage.com/227x221.png/ff4444/ffffff,aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id,2004,SC,2,494
897,2021-03-27 19:30:44,2021-07-14 14:21:39,2021-05-01 06:51:00,AUTOMATIC,Indigo,14,GASOLINE,http://dummyimage.com/160x289.png/ff4444/ffffff,venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum,1995,164,9,879
898,2021-03-17 21:46:30,2021-02-24 12:24:18,2021-07-19 00:06:35,STICK,Mauv,72,GASOLINE,http://dummyimage.com/106x146.png/ff4444/ffffff,justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing,1992,Pathfinder,5,864
899,2021-05-21 19:03:29,2021-03-07 23:38:39,2021-02-24 11:48:25,AUTOMATIC,Orange,30,GASOLINE,http://dummyimage.com/154x119.png/dddddd/000000,sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in,1961,Corvette,6,545
900,2021-03-08 03:11:25,2021-01-07 07:40:49,2021-02-15 05:12:52,AUTOMATIC,Fuscia,72,GASOLINE,http://dummyimage.com/207x227.png/dddddd/000000,proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus,1989,Sidekick,3,292
901,2021-03-13 00:10:18,2021-05-20 21:51:22,2021-06-16 23:23:35,STICK,Teal,47,GASOLINE,http://dummyimage.com/180x272.png/cc0000/ffffff,in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus,1993,Riviera,4,604
902,2021-03-10 20:25:21,2021-09-07 10:46:24,2021-03-23 10:25:45,AUTOMATIC,Crimson,38,GASOLINE,http://dummyimage.com/210x156.png/cc0000/ffffff,rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel,1994,Diamante,8,662
903,2021-03-16 10:41:43,2021-01-31 07:22:38,2021-04-27 15:20:18,STICK,Yellow,16,GASOLINE,http://dummyimage.com/167x149.png/cc0000/ffffff,pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla,1992,2500 Club Coupe,1,648
904,2021-06-09 23:52:31,2021-07-02 17:26:32,2021-05-12 10:55:23,STICK,Orange,80,GAS,http://dummyimage.com/229x314.png/ff4444/ffffff,ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti,1993,1500 Club Coupe,7,354
905,2021-09-02 01:31:21,2021-04-25 14:11:29,2021-02-10 20:59:41,STICK,Fuscia,93,DIESEL,http://dummyimage.com/229x249.png/ff4444/ffffff,nullam orci pede venenatis non sodales sed tincidunt eu felis,2008,E150,2,452
906,2021-07-02 17:18:47,2021-04-28 21:50:19,2021-06-27 10:18:53,STICK,Khaki,83,GASOLINE,http://dummyimage.com/201x309.png/ff4444/ffffff,non sodales sed tincidunt eu felis fusce posuere felis sed,1989,6000,7,576
907,2021-03-27 07:22:49,2021-08-13 00:31:40,2021-04-22 05:00:17,STICK,Goldenrod,35,GAS,http://dummyimage.com/153x104.png/5fa2dd/ffffff,convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut,2004,Cavalier,10,27
908,2021-08-05 12:11:12,2021-09-20 17:08:12,2021-01-20 03:28:09,AUTOMATIC,Orange,19,GAS,http://dummyimage.com/161x247.png/5fa2dd/ffffff,ornare consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat,1998,Achieva,2,246
909,2021-01-07 02:26:41,2021-03-21 12:54:23,2021-04-07 12:22:14,STICK,Pink,86,GASOLINE,http://dummyimage.com/224x187.png/dddddd/000000,justo eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi,1997,Stratus,8,511
910,2021-01-10 00:49:51,2021-07-24 03:15:03,2021-02-06 08:00:30,STICK,Purple,96,GASOLINE,http://dummyimage.com/226x346.png/ff4444/ffffff,tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non,2004,Envoy XL,2,781
911,2021-03-11 15:14:45,2021-04-04 00:52:43,2021-06-16 00:08:12,AUTOMATIC,Fuscia,3,DIESEL,http://dummyimage.com/212x152.png/ff4444/ffffff,posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam,2007,Maxima,6,312
912,2021-01-30 12:28:41,2021-02-28 03:40:28,2021-09-09 05:14:05,AUTOMATIC,Yellow,92,DIESEL,http://dummyimage.com/247x347.png/cc0000/ffffff,nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus,2011,E-Series,8,653
913,2021-09-14 06:32:14,2021-04-21 17:38:57,2021-08-19 13:02:35,AUTOMATIC,Yellow,22,GAS,http://dummyimage.com/197x230.png/5fa2dd/ffffff,nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id,2001,Challenger,5,464
914,2021-05-31 13:16:06,2021-04-29 12:22:09,2021-02-12 06:59:37,AUTOMATIC,Fuscia,54,DIESEL,http://dummyimage.com/228x103.png/cc0000/ffffff,augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc,1984,Town Car,1,643
915,2021-02-28 08:35:18,2021-04-27 22:58:25,2021-04-27 13:52:49,STICK,Crimson,63,GASOLINE,http://dummyimage.com/136x137.png/dddddd/000000,ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur,2006,Santa Fe,1,18
916,2021-03-02 06:36:35,2021-09-21 04:08:25,2021-06-10 21:03:34,AUTOMATIC,Orange,48,DIESEL,http://dummyimage.com/173x156.png/5fa2dd/ffffff,augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent,1991,F-Series,3,386
917,2021-06-22 19:25:44,2021-09-12 03:00:02,2021-07-04 08:56:03,STICK,Pink,86,GASOLINE,http://dummyimage.com/117x224.png/cc0000/ffffff,sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat,2010,RX-8,6,489
918,2021-01-19 04:58:17,2021-02-18 11:30:44,2021-08-10 03:31:43,STICK,Turquoise,11,GASOLINE,http://dummyimage.com/172x392.png/5fa2dd/ffffff,nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus,2007,i-370,10,620
919,2021-08-01 17:42:10,2021-02-09 14:31:22,2021-05-18 13:47:02,STICK,Khaki,42,DIESEL,http://dummyimage.com/217x330.png/ff4444/ffffff,orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris,1999,Cougar,9,375
920,2021-09-22 11:12:31,2021-05-06 13:13:05,2021-09-23 22:30:15,AUTOMATIC,Teal,5,DIESEL,http://dummyimage.com/157x118.png/cc0000/ffffff,bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce,2011,Suburban,6,875
921,2021-02-19 04:18:00,2021-06-15 21:32:38,2021-02-08 20:26:50,AUTOMATIC,Aquamarine,5,GAS,http://dummyimage.com/240x114.png/cc0000/ffffff,tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse,1994,Trans Sport,8,34
922,2021-09-10 00:20:00,2021-07-27 12:14:32,2021-01-16 18:21:53,STICK,Indigo,28,GAS,http://dummyimage.com/189x166.png/5fa2dd/ffffff,magna at nunc commodo placerat praesent blandit nam nulla integer pede,2005,57,5,891
923,2021-08-21 18:34:55,2021-03-13 23:43:33,2021-05-22 08:57:20,AUTOMATIC,Aquamarine,67,GASOLINE,http://dummyimage.com/110x190.png/ff4444/ffffff,massa volutpat convallis morbi odio odio elementum eu interdum eu,2011,F250,1,375
924,2021-04-05 15:03:27,2021-08-25 08:42:57,2021-06-06 14:29:03,STICK,Indigo,53,GAS,http://dummyimage.com/101x288.png/dddddd/000000,suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra,2005,Eclipse,2,174
925,2021-06-01 23:32:31,2021-03-12 21:07:33,2021-08-03 18:41:50,AUTOMATIC,Puce,70,GAS,http://dummyimage.com/100x218.png/ff4444/ffffff,scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam,2007,Amanti,8,14
926,2021-07-01 01:38:46,2021-03-12 15:36:10,2021-02-13 15:39:30,STICK,Yellow,30,DIESEL,http://dummyimage.com/190x184.png/5fa2dd/ffffff,magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem,2012,Soul,9,642
