car_price_id,created_at,deleted_at,modified_at,car_transmission_kind,color,distance,fuel,image_src,model_option,model_year,name,passengers
847,2021-05-21 00:12:06,2021-06-03 22:37:23,2021-02-03 05:07:39,STICK,Maroon,90,DIESEL,http://dummyimage.com/177x307.png/5fa2dd/ffffff,venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat,1985,Cougar,1
848,2021-06-04 02:54:49,2021-05-23 11:57:38,2021-02-22 05:33:05,STICK,Teal,9,GAS,http://dummyimage.com/134x296.png/ff4444/ffffff,quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque,1993,3 Series,7
849,2021-08-28 11:44:46,2021-02-24 13:12:34,2021-01-16 08:31:21,AUTOMATIC,Turquoise,13,DIESEL,http://dummyimage.com/161x279.png/ff4444/ffffff,dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien,2003,GTI,4
850,2021-06-26 18:24:47,2021-05-17 13:40:41,2021-05-01 23:03:08,AUTOMATIC,Teal,49,GASOLINE,http://dummyimage.com/181x219.png/5fa2dd/ffffff,phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus,2011,Matrix,5
851,2021-07-11 17:57:47,2021-01-05 11:25:39,2021-04-18 17:34:04,STICK,Red,44,GAS,http://dummyimage.com/143x164.png/ff4444/ffffff,lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl,1992,Blazer,5
852,2021-01-29 03:02:02,2021-02-07 05:37:27,2021-05-19 08:39:06,STICK,Orange,12,GASOLINE,http://dummyimage.com/196x240.png/cc0000/ffffff,tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel,1996,Thunderbird,7
853,2021-04-18 13:24:31,2021-01-28 03:29:05,2021-06-07 21:33:48,AUTOMATIC,Teal,99,DIESEL,http://dummyimage.com/218x136.png/ff4444/ffffff,convallis nulla neque libero convallis eget eleifend luctus ultricies eu,2006,Titan,8
854,2021-06-13 23:52:38,2021-05-29 13:24:39,2021-06-06 09:47:38,AUTOMATIC,Pink,11,GASOLINE,http://dummyimage.com/235x100.png/dddddd/000000,purus sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus at diam nam tristique tortor,1989,RX-7,7
855,2021-08-13 02:34:15,2021-09-24 05:45:37,2021-08-06 18:31:56,STICK,Violet,93,GAS,http://dummyimage.com/242x345.png/5fa2dd/ffffff,tortor duis mattis egestas metus aenean fermentum donec ut mauris eget,1992,Eurovan,6
856,2021-02-15 12:12:23,2021-06-02 06:13:48,2021-02-04 06:02:39,AUTOMATIC,Khaki,90,DIESEL,http://dummyimage.com/142x180.png/ff4444/ffffff,consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac,1998,S-Series,7
857,2021-05-08 09:35:47,2021-07-13 18:26:41,2021-03-27 22:31:41,AUTOMATIC,Orange,23,GAS,http://dummyimage.com/130x272.png/cc0000/ffffff,vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae,2005,Cooper,7
858,2021-02-10 23:49:46,2021-04-22 20:08:23,2021-04-29 14:34:01,STICK,Crimson,81,GASOLINE,http://dummyimage.com/125x138.png/dddddd/000000,vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero,1989,Grand Am,7
859,2021-02-06 09:13:59,2021-02-14 18:59:29,2021-07-30 10:01:44,STICK,Fuscia,90,DIESEL,http://dummyimage.com/203x304.png/ff4444/ffffff,duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate,1985,Marquis,8
860,2021-09-14 13:33:39,2021-07-06 09:48:55,2021-06-21 10:21:31,AUTOMATIC,Green,52,GASOLINE,http://dummyimage.com/249x104.png/cc0000/ffffff,eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean,2012,Gallardo,10
861,2021-04-25 14:12:03,2021-09-11 11:33:03,2021-04-02 00:37:19,STICK,Violet,26,DIESEL,http://dummyimage.com/107x366.png/cc0000/ffffff,at velit eu est congue elementum in hac habitasse platea dictumst morbi,2007,TSX,4
862,2021-03-03 06:16:30,2021-09-18 07:06:58,2021-03-01 04:45:19,STICK,Blue,95,GASOLINE,http://dummyimage.com/169x330.png/5fa2dd/ffffff,interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing,2003,Grand Marquis,3
863,2021-02-16 03:41:50,2021-05-26 01:33:42,2021-09-13 05:00:00,STICK,Indigo,4,DIESEL,http://dummyimage.com/143x345.png/ff4444/ffffff,posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec,2003,Savana 3500,10
864,2021-09-13 23:27:57,2021-03-05 16:55:57,2021-01-31 02:20:30,STICK,Purple,17,DIESEL,http://dummyimage.com/142x225.png/ff4444/ffffff,eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor,1994,Eldorado,1
865,2021-03-15 14:07:18,2021-02-17 07:20:05,2021-05-06 14:09:29,AUTOMATIC,Green,85,GAS,http://dummyimage.com/203x299.png/5fa2dd/ffffff,vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices,2002,Ram 2500,9
866,2021-08-05 11:29:14,2021-02-28 20:22:35,2021-01-10 13:55:53,AUTOMATIC,Turquoise,63,GASOLINE,http://dummyimage.com/188x292.png/ff4444/ffffff,vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac,2011,Versa,2
867,2021-01-31 12:50:01,2021-08-25 14:00:01,2021-08-19 11:12:59,AUTOMATIC,Blue,97,DIESEL,http://dummyimage.com/210x131.png/dddddd/000000,tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis,2013,LX,2
868,2021-06-23 14:41:20,2021-02-23 12:35:01,2021-02-28 18:21:05,AUTOMATIC,Maroon,90,GASOLINE,http://dummyimage.com/145x351.png/5fa2dd/ffffff,adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a,1993,D350,10
869,2021-03-19 02:15:52,2021-04-08 07:40:43,2021-09-03 07:24:23,STICK,Khaki,27,GAS,http://dummyimage.com/250x288.png/cc0000/ffffff,maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur,2008,Esperante,3
870,2021-01-02 06:52:08,2021-06-08 20:01:39,2021-07-03 00:22:09,STICK,Maroon,55,GASOLINE,http://dummyimage.com/125x200.png/dddddd/000000,erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget,1996,626,5
871,2021-08-04 11:18:44,2021-05-25 13:15:41,2021-09-10 07:29:21,AUTOMATIC,Green,99,DIESEL,http://dummyimage.com/127x336.png/cc0000/ffffff,phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in,1992,Festiva,10
872,2021-05-08 18:34:24,2021-06-04 07:24:38,2021-06-08 02:10:22,STICK,Crimson,49,DIESEL,http://dummyimage.com/204x304.png/dddddd/000000,pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna,1996,Firebird,1
873,2021-04-29 21:22:07,2021-09-21 08:26:44,2021-01-05 17:30:45,STICK,Fuscia,45,DIESEL,http://dummyimage.com/131x105.png/ff4444/ffffff,praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus,2008,tC,7
874,2021-08-26 12:19:52,2021-08-24 21:27:36,2021-02-15 13:28:45,AUTOMATIC,Orange,33,GAS,http://dummyimage.com/118x158.png/dddddd/000000,convallis morbi odio odio elementum eu interdum eu tincidunt in leo,2000,S2000,7
875,2021-04-24 23:12:44,2021-06-03 22:47:39,2021-02-25 19:42:42,AUTOMATIC,Crimson,48,DIESEL,http://dummyimage.com/142x318.png/5fa2dd/ffffff,aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem,2000,Grand Cherokee,10
876,2021-01-04 06:53:31,2021-04-29 11:50:51,2021-09-24 15:09:05,AUTOMATIC,Puce,53,DIESEL,http://dummyimage.com/203x245.png/ff4444/ffffff,blandit mi in porttitor pede justo eu massa donec dapibus duis at velit,2002,Ram Van 1500,7
877,2021-02-10 18:28:20,2021-06-16 01:00:04,2021-02-15 02:25:07,STICK,Aquamarine,39,GAS,http://dummyimage.com/191x236.png/ff4444/ffffff,mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa,2004,Envoy XL,10
878,2021-04-20 16:39:08,2021-08-07 23:52:53,2021-04-17 05:17:24,AUTOMATIC,Indigo,46,DIESEL,http://dummyimage.com/198x364.png/ff4444/ffffff,sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit,2011,1500,4
879,2021-03-16 17:39:43,2021-05-02 15:49:34,2021-05-27 22:33:18,STICK,Purple,13,DIESEL,http://dummyimage.com/142x359.png/dddddd/000000,nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse,2012,CTS,3
880,2021-03-08 05:39:25,2021-09-20 10:39:07,2021-08-12 13:53:15,AUTOMATIC,Turquoise,34,GASOLINE,http://dummyimage.com/204x292.png/cc0000/ffffff,congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis,1999,G,8
881,2021-01-19 17:44:22,2021-05-02 18:16:27,2021-08-30 22:44:19,AUTOMATIC,Turquoise,61,GAS,http://dummyimage.com/161x294.png/dddddd/000000,morbi vestibulum velit id pretium iaculis diam erat fermentum justo,2001,Tahoe,3
882,2021-06-12 05:14:26,2021-03-19 18:01:50,2021-04-09 18:30:27,AUTOMATIC,Fuscia,27,GAS,http://dummyimage.com/185x224.png/5fa2dd/ffffff,proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing,2002,Mountaineer,5
883,2021-04-18 05:21:40,2021-08-12 02:30:28,2021-01-16 22:43:26,AUTOMATIC,Maroon,61,GAS,http://dummyimage.com/144x178.png/cc0000/ffffff,vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio,1995,Rally Wagon G2500,4
884,2021-02-05 05:21:05,2021-02-20 01:47:27,2021-07-05 18:56:24,AUTOMATIC,Blue,5,DIESEL,http://dummyimage.com/233x304.png/cc0000/ffffff,at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat,2000,Yukon Denali,8
885,2021-04-27 01:48:30,2021-09-19 23:39:07,2021-07-31 14:18:57,AUTOMATIC,Violet,72,DIESEL,http://dummyimage.com/141x188.png/ff4444/ffffff,nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae,2004,CR-V,7
886,2021-03-08 13:43:45,2021-08-27 02:55:00,2021-05-04 06:00:12,AUTOMATIC,Violet,52,GASOLINE,http://dummyimage.com/223x338.png/ff4444/ffffff,suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien,1960,Corvette,5
887,2021-07-14 02:28:22,2021-07-19 02:10:05,2021-03-11 22:54:48,STICK,Violet,49,GASOLINE,http://dummyimage.com/209x196.png/cc0000/ffffff,aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse,2000,Esprit,5
888,2021-01-20 14:48:11,2021-04-25 13:48:18,2021-03-05 06:20:29,AUTOMATIC,Teal,69,GASOLINE,http://dummyimage.com/127x175.png/5fa2dd/ffffff,mi in porttitor pede justo eu massa donec dapibus duis at velit,1999,RAV4,8
889,2021-06-27 05:18:20,2021-09-16 05:25:43,2021-01-30 09:04:11,AUTOMATIC,Indigo,64,GAS,http://dummyimage.com/215x310.png/cc0000/ffffff,erat eros viverra eget congue eget semper rutrum nulla nunc,1998,Eldorado,3
890,2021-02-11 07:16:03,2021-06-01 00:15:03,2021-09-05 22:04:56,STICK,Teal,60,DIESEL,http://dummyimage.com/105x363.png/5fa2dd/ffffff,diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus,2008,Sedona,9
891,2021-01-25 00:26:42,2021-02-03 12:02:02,2021-06-26 03:14:13,STICK,Pink,74,DIESEL,http://dummyimage.com/177x165.png/dddddd/000000,orci mauris lacinia sapien quis libero nullam sit amet turpis,2000,Hombre Space,4
892,2021-03-07 06:57:29,2021-05-17 04:06:48,2021-04-23 11:34:45,STICK,Turquoise,28,DIESEL,http://dummyimage.com/151x290.png/cc0000/ffffff,erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in,1992,G-Series G10,4
893,2021-03-01 01:53:21,2021-04-08 13:28:02,2021-03-02 07:31:07,STICK,Teal,62,GAS,http://dummyimage.com/120x247.png/5fa2dd/ffffff,nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum,2009,Accent,8
894,2021-02-23 20:48:54,2021-01-18 10:10:39,2021-05-05 11:18:06,STICK,Violet,98,GAS,http://dummyimage.com/148x267.png/5fa2dd/ffffff,nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras,1992,F-Series,8
895,2021-02-17 21:47:45,2021-01-23 12:19:16,2021-06-15 00:47:34,AUTOMATIC,Blue,80,GAS,http://dummyimage.com/233x353.png/dddddd/000000,auctor sed tristique in tempus sit amet sem fusce consequat,2006,Ion,4
896,2021-01-10 15:17:44,2021-04-27 06:12:51,2021-09-17 22:07:59,STICK,Puce,94,GASOLINE,http://dummyimage.com/163x322.png/dddddd/000000,nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper,2006,SSR,7
897,2021-04-14 22:40:30,2021-07-04 17:39:28,2021-07-14 13:15:10,STICK,Crimson,15,GASOLINE,http://dummyimage.com/126x223.png/5fa2dd/ffffff,ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed,1993,ES,5
898,2021-09-24 01:46:38,2021-03-06 20:22:35,2021-06-05 11:48:36,AUTOMATIC,Khaki,84,GAS,http://dummyimage.com/178x346.png/5fa2dd/ffffff,ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi,2004,Swift,10
899,2021-08-15 23:45:12,2021-07-16 19:43:52,2021-06-22 01:55:07,AUTOMATIC,Turquoise,89,DIESEL,http://dummyimage.com/155x323.png/dddddd/000000,ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede,2006,Lancer,9
900,2021-07-26 04:06:54,2021-03-10 15:16:17,2021-03-11 00:31:55,AUTOMATIC,Green,46,GAS,http://dummyimage.com/208x226.png/ff4444/ffffff,rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non,1991,Sidekick,6
901,2021-04-23 07:13:29,2021-09-09 20:09:23,2021-02-10 17:06:02,AUTOMATIC,Fuscia,45,DIESEL,http://dummyimage.com/244x347.png/5fa2dd/ffffff,est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis,1987,Bonneville,8
902,2021-01-01 08:42:52,2021-06-10 20:44:48,2021-09-22 01:32:45,STICK,Green,72,GASOLINE,http://dummyimage.com/197x249.png/5fa2dd/ffffff,enim blandit mi in porttitor pede justo eu massa donec,2012,E150,8
903,2021-07-16 00:16:44,2021-08-11 09:36:21,2021-08-27 20:29:50,STICK,Turquoise,18,GASOLINE,http://dummyimage.com/175x303.png/dddddd/000000,ornare consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl,1995,Tracer,3
904,2021-09-05 00:11:07,2021-03-11 21:12:42,2021-09-10 08:29:10,STICK,Yellow,55,DIESEL,http://dummyimage.com/226x103.png/5fa2dd/ffffff,dolor sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum,1985,Cultus,8
905,2021-01-15 23:44:39,2021-02-07 18:49:23,2021-04-13 04:47:33,AUTOMATIC,Blue,57,GASOLINE,http://dummyimage.com/195x379.png/5fa2dd/ffffff,amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla,2003,Golf,6
906,2021-02-27 07:36:31,2021-01-30 15:07:47,2021-04-01 19:24:14,AUTOMATIC,Mauv,66,DIESEL,http://dummyimage.com/107x226.png/ff4444/ffffff,rhoncus dui vel sem sed sagittis nam congue risus semper porta,1985,B2000,1
907,2021-03-07 20:22:19,2021-01-19 04:10:24,2021-05-10 02:29:01,AUTOMATIC,Red,64,DIESEL,http://dummyimage.com/239x353.png/5fa2dd/ffffff,porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus,2001,Sonoma,7
908,2021-09-17 04:22:45,2021-03-06 06:29:26,2021-04-10 01:58:10,STICK,Violet,12,GAS,http://dummyimage.com/121x399.png/5fa2dd/ffffff,risus semper porta volutpat quam pede lobortis ligula sit amet eleifend,1995,Ram Van 1500,10
909,2021-07-17 13:09:39,2021-04-17 07:50:16,2021-04-25 21:16:00,AUTOMATIC,Orange,75,GASOLINE,http://dummyimage.com/187x198.png/ff4444/ffffff,tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue,2006,CLK-Class,9
910,2021-01-06 20:23:23,2021-04-04 15:51:25,2021-01-01 14:34:07,STICK,Goldenrod,6,DIESEL,http://dummyimage.com/231x275.png/5fa2dd/ffffff,proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in,2008,Compass,5
911,2021-06-07 10:43:55,2021-06-12 09:29:21,2021-01-31 16:10:49,STICK,Maroon,29,GASOLINE,http://dummyimage.com/204x193.png/cc0000/ffffff,est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin,2008,VUE,3
912,2021-03-20 03:59:24,2021-09-17 10:02:17,2021-09-10 11:58:33,STICK,Blue,84,GAS,http://dummyimage.com/142x374.png/ff4444/ffffff,nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy,2011,IS-F,5
913,2021-05-25 17:48:08,2021-07-26 08:25:32,2021-08-05 10:51:25,AUTOMATIC,Red,76,GAS,http://dummyimage.com/227x117.png/ff4444/ffffff,aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis,1967,LeMans,9
914,2021-04-20 06:44:17,2021-06-18 20:07:10,2021-02-17 21:38:22,STICK,Purple,61,GAS,http://dummyimage.com/205x132.png/5fa2dd/ffffff,bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui,1998,88,4
915,2021-03-02 15:50:41,2021-06-21 01:06:39,2021-06-23 23:29:55,STICK,Aquamarine,72,DIESEL,http://dummyimage.com/215x277.png/cc0000/ffffff,eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus,1995,F350,8
916,2021-01-23 02:18:42,2021-07-23 17:11:09,2021-09-24 23:33:14,STICK,Crimson,8,GASOLINE,http://dummyimage.com/217x347.png/dddddd/000000,cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum,2010,Tribeca,4
917,2021-04-10 12:58:08,2021-04-26 00:24:56,2021-08-20 14:39:23,STICK,Green,46,DIESEL,http://dummyimage.com/203x130.png/5fa2dd/ffffff,elementum nullam varius nulla facilisi cras non velit nec nisi vulputate,2004,Liberty,9
918,2021-05-18 10:36:33,2021-07-17 15:06:28,2021-02-01 20:06:23,STICK,Yellow,42,GAS,http://dummyimage.com/181x119.png/dddddd/000000,elementum in hac habitasse platea dictumst morbi vestibulum velit id,2004,Sierra 1500,7
919,2021-02-16 01:12:31,2021-02-18 22:16:35,2021-02-26 10:23:10,AUTOMATIC,Khaki,20,DIESEL,http://dummyimage.com/134x142.png/5fa2dd/ffffff,penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis,2006,X3,4
920,2021-09-11 12:44:08,2021-06-24 07:02:45,2021-09-04 19:25:03,AUTOMATIC,Turquoise,87,GAS,http://dummyimage.com/185x271.png/5fa2dd/ffffff,felis sed interdum venenatis turpis enim blandit mi in porttitor,2000,Forester,4
921,2021-05-31 21:17:10,2021-01-26 02:05:17,2021-03-14 20:57:31,AUTOMATIC,Indigo,97,GAS,http://dummyimage.com/134x218.png/cc0000/ffffff,sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis,1995,Ram 3500,2
922,2021-07-15 22:03:06,2021-09-14 04:41:24,2021-04-30 11:30:12,AUTOMATIC,Red,17,GAS,http://dummyimage.com/161x162.png/ff4444/ffffff,non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales,1998,Camaro,4
923,2021-07-21 06:52:39,2021-07-27 14:30:57,2021-07-23 01:19:04,AUTOMATIC,Purple,39,GASOLINE,http://dummyimage.com/238x146.png/ff4444/ffffff,quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus,2013,Boxster,8
924,2021-08-09 06:47:25,2021-08-17 02:49:42,2021-03-17 18:42:50,STICK,Yellow,31,GAS,http://dummyimage.com/116x135.png/ff4444/ffffff,tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis,2008,Mazda6,1
925,2021-08-15 15:55:50,2021-02-10 14:20:27,2021-04-22 01:34:08,STICK,Yellow,10,DIESEL,http://dummyimage.com/101x259.png/cc0000/ffffff,in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est,2001,Yukon,5
926,2021-03-17 14:18:32,2021-03-12 01:34:25,2021-08-16 22:01:53,STICK,Turquoise,29,DIESEL,http://dummyimage.com/131x356.png/5fa2dd/ffffff,cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus,1998,Grand Am,4
927,2021-01-15 11:37:59,2021-07-26 11:22:35,2021-09-18 10:20:23,STICK,Yellow,57,DIESEL,http://dummyimage.com/247x271.png/cc0000/ffffff,justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo,1996,Suburban 1500,10
