dealer_company_id,created_at,deleted_at,modified_at,assignment_member,company_vehicle,description,name
883,2021-05-16 21:30:54,2021-09-04 14:21:30,2021-03-23 10:09:47,41,16,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,Botsford Inc
884,2021-01-21 16:44:09,2021-08-19 06:10:29,2021-02-11 16:32:38,50,32,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.",Rutherford Inc
885,2021-09-09 22:41:14,2021-05-09 19:34:38,2021-09-10 12:30:16,62,39,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.

Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",Conroy-Wintheiser
886,2021-07-09 08:22:28,2021-01-23 09:32:46,2021-01-25 13:21:54,21,24,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.,"Anderson, Becker and Bins"
887,2021-03-09 21:52:45,2021-07-18 08:42:09,2021-01-18 17:14:20,96,52,Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.,Grimes LLC
888,2021-07-06 14:10:13,2021-01-26 10:08:50,2021-07-27 04:51:42,15,79,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",Ferry-Schinner
889,2021-05-02 20:32:14,2021-03-27 21:53:41,2021-08-26 16:27:39,49,5,Phasellus in felis. Donec semper sapien a libero. Nam dui.,Cormier-Hauck
890,2021-06-15 17:39:17,2021-07-11 23:12:22,2021-09-04 04:20:30,16,79,"Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.

Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",Lakin-Kessler
891,2021-01-20 15:29:56,2021-09-23 12:27:36,2021-09-21 10:48:28,16,80,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.","Luettgen, Donnelly and Pollich"
892,2021-06-11 01:55:20,2021-07-11 19:21:20,2021-02-01 08:30:10,27,72,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.","Bernhard, Nicolas and Oberbrunner"
893,2021-07-23 21:44:06,2021-01-17 06:39:08,2021-07-16 22:26:15,97,2,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",Cummings Inc
894,2021-08-06 13:15:33,2021-08-03 06:15:54,2021-01-18 18:53:57,12,77,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,Stokes-Moen
895,2021-05-10 11:52:59,2021-09-06 03:21:09,2021-04-05 19:39:34,5,64,Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.,Lind LLC
896,2021-04-03 18:36:26,2021-07-30 03:49:35,2021-04-11 21:03:15,86,11,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,Hessel-Jaskolski
897,2021-07-26 04:43:13,2021-07-08 18:26:07,2021-05-30 17:07:33,56,86,"Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.

Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",Abbott Group
898,2021-02-09 13:51:05,2021-01-21 18:34:01,2021-02-02 00:16:00,76,45,"Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.

Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",O'Conner-Heathcote
899,2021-09-24 18:44:25,2021-07-05 11:14:50,2021-01-27 02:44:52,89,53,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",Schaden-Yost
900,2021-05-05 14:14:29,2021-03-27 21:17:31,2021-06-28 12:22:01,96,81,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.

Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",Bruen Inc
901,2021-09-13 11:44:24,2021-05-18 11:17:35,2021-07-28 14:23:40,8,63,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.","Wehner, Price and Kilback"
902,2021-05-12 00:19:38,2021-09-16 13:40:29,2021-06-23 20:18:46,90,23,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.",Kiehn-Harris
903,2021-05-15 18:37:13,2021-05-18 12:25:13,2021-05-28 15:15:05,58,10,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.

Phasellus in felis. Donec semper sapien a libero. Nam dui.",Wolff-Koepp
904,2021-07-26 07:36:22,2021-06-29 08:22:54,2021-02-10 13:47:35,79,17,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",Conn-Kuhlman
905,2021-02-13 10:29:44,2021-09-12 17:04:55,2021-02-09 08:52:39,31,8,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",Mayert LLC
906,2021-07-23 18:03:38,2021-06-09 15:52:58,2021-02-28 19:04:35,53,64,"Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.

Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",Durgan Group
907,2021-09-12 01:49:01,2021-07-11 15:29:54,2021-08-23 05:05:32,40,100,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.

Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",Collins Inc
908,2021-03-11 04:51:22,2021-09-07 10:30:20,2021-09-09 12:51:17,58,97,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.

Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.",Kunde and Sons
909,2021-02-16 00:09:39,2021-02-06 19:14:00,2021-01-03 08:12:32,50,3,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.

Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.","Haag, Hackett and Pacocha"
910,2021-07-04 11:08:45,2021-08-04 23:53:06,2021-08-05 10:06:08,65,34,"In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.

Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",Green-Heathcote
911,2021-02-21 02:51:39,2021-01-19 22:10:59,2021-02-18 01:08:48,68,35,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.

Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.",Moen-Ondricka
912,2021-08-23 07:12:36,2021-07-04 01:11:54,2021-08-26 06:18:04,59,9,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.","Lebsack, Ziemann and Jacobi"
913,2021-03-15 11:43:53,2021-02-14 04:52:17,2021-09-11 00:31:58,97,75,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",Koss LLC
914,2021-01-14 02:19:28,2021-01-05 03:39:36,2021-07-22 00:53:57,86,9,"Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.

Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.","Barrows, Spinka and Nitzsche"
915,2021-08-03 04:37:51,2021-06-11 18:39:26,2021-01-18 00:54:56,14,31,"In congue. Etiam justo. Etiam pretium iaculis justo.

In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.","Walker, Gleason and Lehner"
916,2021-05-31 08:43:36,2021-04-20 05:46:37,2021-05-18 06:07:45,92,11,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.

Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",Tillman LLC
917,2021-04-26 18:32:23,2021-02-09 07:14:44,2021-04-08 16:59:27,9,54,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",Lehner-Bayer
918,2021-07-22 09:22:28,2021-07-25 22:41:23,2021-03-19 18:56:07,55,81,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.

Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",Hahn-Kub
919,2021-06-06 15:36:41,2021-05-20 04:05:49,2021-02-12 20:07:23,46,39,Phasellus in felis. Donec semper sapien a libero. Nam dui.,Toy Inc
920,2021-05-26 22:01:50,2021-08-22 21:54:16,2021-01-26 07:58:15,77,90,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.",Hand Group
921,2021-08-23 01:00:55,2021-04-30 06:21:27,2021-05-19 21:48:30,3,75,"Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.

Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",Vandervort-Halvorson
922,2021-03-29 12:16:48,2021-07-01 15:22:59,2021-03-30 04:24:18,3,91,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.

Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.",Aufderhar-Swaniawski
923,2021-04-20 06:53:25,2021-08-23 02:58:58,2021-01-09 09:20:06,97,27,In congue. Etiam justo. Etiam pretium iaculis justo.,"Erdman, Gislason and Corkery"
924,2021-03-04 20:27:59,2021-04-11 12:39:00,2021-06-03 04:56:27,32,87,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.","Wintheiser, Fadel and Von"
925,2021-08-10 11:39:07,2021-01-17 22:42:35,2021-07-30 08:18:18,37,69,"Sed ante. Vivamus tortor. Duis mattis egestas metus.

Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",Lebsack-Schroeder
926,2021-05-25 22:37:11,2021-08-16 19:22:15,2021-02-13 00:37:38,11,20,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.

Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.",Swift Group
927,2021-04-05 16:49:25,2021-07-20 16:42:32,2021-06-06 17:56:29,38,87,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.

Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",Padberg-Jerde
928,2021-04-04 06:33:19,2021-07-31 03:32:37,2021-02-13 04:08:06,90,69,"Fusce consequat. Nulla nisl. Nunc nisl.

Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",Runolfsdottir Inc
929,2021-02-21 17:20:38,2021-04-04 17:27:37,2021-06-05 14:28:12,48,49,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.,"Luettgen, Hackett and Nolan"
930,2021-01-14 13:34:37,2021-08-30 07:01:22,2021-03-14 07:25:11,81,51,"Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.

Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",Dare-Renner
931,2021-01-15 10:25:36,2021-03-17 16:40:50,2021-02-27 01:52:11,79,77,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.","Medhurst, Homenick and Ferry"
932,2021-06-22 21:46:49,2021-09-18 03:49:28,2021-06-30 11:08:38,53,69,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",Brekke LLC
933,2021-08-02 17:12:24,2021-01-15 14:32:48,2021-04-14 15:24:56,95,4,"Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.

Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.","Reilly, Kuphal and Douglas"
934,2021-03-31 14:31:13,2021-09-19 18:22:47,2021-01-27 08:03:54,41,28,"In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.

Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.","Miller, Hayes and Bogan"
935,2021-05-23 02:21:12,2021-01-13 12:17:21,2021-07-08 14:50:18,85,13,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.

Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.","Marquardt, Schroeder and Erdman"
936,2021-06-30 20:28:15,2021-03-25 03:09:48,2021-07-10 10:20:47,63,63,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",Corwin and Sons
937,2021-03-01 09:02:18,2021-04-11 02:19:03,2021-07-07 13:20:34,42,24,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.

Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.",Littel-Lind
938,2021-03-10 17:25:11,2021-03-27 03:02:34,2021-08-27 08:56:42,95,47,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.

Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.",Mitchell-Lowe
939,2021-09-03 12:55:37,2021-03-24 22:03:37,2021-05-04 00:04:30,35,80,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.

Phasellus in felis. Donec semper sapien a libero. Nam dui.","Vandervort, Toy and Grimes"
940,2021-08-22 01:47:43,2021-06-07 16:17:20,2021-08-17 07:28:30,25,25,Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.,Heller LLC
941,2021-09-19 12:37:45,2021-07-16 12:49:27,2021-07-09 07:08:48,37,77,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",O'Reilly Group
942,2021-05-13 03:17:00,2021-06-09 03:43:06,2021-04-25 14:09:27,83,63,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.","Williamson, Gorczany and Bahringer"
943,2021-09-01 19:12:12,2021-09-22 09:12:52,2021-05-17 11:04:24,73,20,"Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.

Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.","Shanahan, Littel and Howe"
944,2021-05-05 04:09:26,2021-04-14 04:22:14,2021-03-12 16:04:26,99,41,Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.,Dooley LLC
945,2021-07-24 00:08:22,2021-07-06 07:38:32,2021-04-07 07:49:51,98,54,"Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.

In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.",Lindgren Group
946,2021-07-30 16:03:16,2021-06-14 13:00:21,2021-05-24 07:06:02,44,2,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",DuBuque Inc
947,2021-05-09 23:27:47,2021-04-12 13:05:05,2021-06-14 14:15:38,30,40,"Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.

Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",Ortiz-Collins
948,2021-02-20 22:55:38,2021-03-20 07:11:09,2021-04-08 09:49:47,84,65,"In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.

Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",Rodriguez Group
949,2021-04-16 05:18:26,2021-02-19 20:57:07,2021-06-05 13:40:08,23,1,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.

Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.","Lang, Lindgren and Hamill"
